Index,Nombre,ISO3,ISO2,Año,Tipo,Pob Total (k),Densidad (xkm2),Sexo (h x 100 m),Mediana Edad,Cambio Natural (x1000),Natalidad (x1000),Nacimientos por mujer,Mediana edad alumbramiento,Mortalidad (x1000),Esperanza Vida al nacer,Mortalidad <5 (x1000 nac),Migracion(x1000),Mortalidad <40 (x1000 nac),Mortalidad <60 (x1000 nac)
1500,Low-income countries,,,2006,Income Group,476615.22,32.45,98.986,16.335,29.347,40.501,5.663,29.403,11.154,56.627,111.934,1.056,244.748,407.517
1501,Low-income countries,,,2007,Income Group,490959.927,33.426,99.053,16.404,29.446,40.195,5.598,29.395,10.749,57.334,106.794,-0.531,235.518,396.74
1502,Low-income countries,,,2008,Income Group,505273.533,34.401,99.114,16.459,29.394,39.772,5.525,29.381,10.378,57.977,102.127,-0.865,227.18,387.051
1503,Low-income countries,,,2009,Income Group,519948.552,35.4,99.172,16.519,29.428,39.391,5.459,29.374,9.963,58.736,97.76,-0.737,218.232,375.536
1504,Low-income countries,,,2010,Income Group,534960.135,36.422,99.228,16.583,29.311,38.968,5.378,29.324,9.657,59.301,94.238,-1.11,211.55,366.986
1505,Low-income countries,,,2011,Income Group,550299.858,37.466,99.283,16.657,29.186,38.516,5.295,29.274,9.33,59.925,90.6,-0.888,204.122,357.235
1506,Low-income countries,,,2012,Income Group,565535.976,38.504,99.333,16.723,28.911,38.032,5.211,29.269,9.121,60.293,87.355,-2.621,199.977,352.078
1507,Low-income countries,,,2013,Income Group,580126.162,39.497,99.373,16.768,28.626,37.516,5.137,29.283,8.89,60.719,84.381,-4.046,195.103,345.755
1508,Low-income countries,,,2014,Income Group,594773.457,40.494,99.407,16.818,28.372,37.05,5.072,29.269,8.678,61.127,81.713,-3.189,190.23,339.514
1509,Low-income countries,,,2015,Income Group,610047.257,41.534,99.442,16.881,28.214,36.664,5.014,29.265,8.45,61.577,78.878,-2.774,185.534,333.805
1510,Low-income countries,,,2016,Income Group,626382.245,42.646,99.477,16.964,28.069,36.268,4.951,29.259,8.199,62.111,76.042,-0.741,179.151,325.243
1511,Low-income countries,,,2017,Income Group,643485.699,43.811,99.508,17.063,27.891,35.893,4.882,29.254,8.002,62.523,73.018,-1.371,174.859,319.433
1512,Low-income countries,,,2018,Income Group,661256.583,45.021,99.53,17.176,27.752,35.586,4.823,29.24,7.834,62.904,70.687,0.163,170.61,313.579
1513,Low-income countries,,,2019,Income Group,680013.468,46.298,99.548,17.306,27.683,35.334,4.762,29.216,7.651,63.343,68.522,0.333,165.209,306.4
1514,Low-income countries,,,2020,Income Group,699186.538,47.603,99.566,17.439,27.198,35.0,4.69,29.195,7.802,62.913,66.243,0.397,159.44,311.031
1515,Low-income countries,,,2021,Income Group,718255.072,48.901,99.576,17.563,26.694,34.67,4.618,29.173,7.976,62.452,64.315,-0.471,159.662,319.494
1516,No income group available,,,1950,Income Group,5564.188,4.652,103.573,16.145,32.505,46.978,6.626,28.546,14.473,51.048,149.866,11.445,299.162,512.56
1517,No income group available,,,1951,Income Group,5809.938,4.857,103.33,16.196,33.295,47.419,6.611,28.485,14.124,51.64,147.474,9.638,290.575,502.161
1518,No income group available,,,1952,Income Group,6060.53,5.067,103.11,16.205,33.939,47.632,6.605,28.515,13.693,52.357,142.873,7.981,280.393,490.697
1519,No income group available,,,1953,Income Group,6315.861,5.28,102.909,16.177,34.396,47.692,6.6,28.567,13.296,53.001,138.343,6.567,271.425,480.141
1520,No income group available,,,1954,Income Group,6575.596,5.497,102.724,16.121,34.666,47.578,6.596,28.675,12.912,53.593,133.858,5.252,262.771,471.217
1521,No income group available,,,1955,Income Group,6839.994,5.718,102.554,16.044,35.125,47.414,6.593,28.749,12.289,54.676,129.383,4.014,250.13,452.186
1522,No income group available,,,1956,Income Group,7109.989,5.944,102.405,15.949,35.335,47.235,6.59,28.757,11.9,55.307,124.973,3.113,241.701,442.136
1523,No income group available,,,1957,Income Group,7386.616,6.175,102.269,15.837,35.604,47.254,6.583,28.567,11.65,55.667,120.624,2.403,235.65,437.049
1524,No income group available,,,1958,Income Group,7671.229,6.413,102.137,15.716,35.823,46.948,6.563,28.511,11.125,56.603,116.341,1.871,225.285,420.804
1525,No income group available,,,1959,Income Group,7962.249,6.656,102.019,15.608,35.42,46.004,6.473,28.552,10.584,57.535,112.166,1.434,215.166,404.251
1526,No income group available,,,1960,Income Group,8257.125,6.903,101.919,15.525,34.843,44.865,6.356,28.61,10.022,58.512,108.137,1.113,205.306,386.914
1527,No income group available,,,1961,Income Group,8556.793,7.153,101.832,15.466,34.576,44.163,6.298,28.668,9.587,59.263,104.201,0.829,196.912,373.605
1528,No income group available,,,1962,Income Group,8861.632,7.408,101.754,15.425,34.008,43.431,6.23,28.738,9.423,59.392,100.457,0.646,194.403,371.701
1529,No income group available,,,1963,Income Group,9171.693,7.668,101.679,15.402,33.645,42.715,6.155,28.78,9.07,60.009,96.871,0.524,186.441,360.343
1530,No income group available,,,1964,Income Group,9487.564,7.932,101.612,15.396,33.152,41.951,6.072,28.866,8.799,60.459,93.461,0.439,181.09,352.32
1531,No income group available,,,1965,Income Group,9809.119,8.2,101.541,15.409,32.74,41.21,5.979,28.911,8.47,61.084,90.154,0.365,174.789,341.479
1532,No income group available,,,1966,Income Group,10136.692,8.474,101.465,15.449,32.302,40.481,5.872,28.923,8.179,61.629,86.83,0.326,168.934,332.23
1533,No income group available,,,1967,Income Group,10470.334,8.753,101.403,15.51,31.851,39.758,5.752,28.899,7.907,62.166,83.568,0.323,163.515,323.013
1534,No income group available,,,1968,Income Group,10809.989,9.037,101.355,15.593,31.39,39.014,5.618,28.858,7.624,62.736,79.949,0.32,157.301,313.283
1535,No income group available,,,1969,Income Group,11154.668,9.325,101.317,15.704,30.801,38.25,5.475,28.813,7.449,63.031,76.349,0.302,153.021,307.911
1536,No income group available,,,1970,Income Group,11504.744,9.618,101.287,15.841,30.472,37.483,5.326,28.768,7.011,64.089,72.666,0.264,144.652,290.525
1537,No income group available,,,1971,Income Group,11857.985,9.913,101.223,15.998,30.02,36.76,5.18,28.762,6.74,64.717,68.986,-0.236,138.694,280.002
1538,No income group available,,,1972,Income Group,12213.641,10.211,101.127,16.168,29.648,36.184,5.041,28.695,6.536,65.21,65.467,-0.313,133.741,271.661
1539,No income group available,,,1973,Income Group,12575.824,10.513,101.036,16.35,29.444,35.779,4.912,28.56,6.335,65.735,62.113,-0.326,128.628,262.929
1540,No income group available,,,1974,Income Group,12945.526,10.822,100.965,16.544,29.233,35.355,4.796,28.521,6.122,66.333,58.98,-0.395,123.565,253.239
1541,No income group available,,,1975,Income Group,13315.516,11.132,100.9,16.749,29.054,35.026,4.691,28.468,5.972,66.779,56.092,-1.53,120.648,246.766
1542,No income group available,,,1976,Income Group,13702.438,11.455,100.85,16.959,28.966,34.754,4.592,28.389,5.788,67.345,53.264,0.762,115.409,237.625
1543,No income group available,,,1977,Income Group,14114.627,11.8,100.818,17.168,28.78,34.449,4.498,28.335,5.669,67.733,50.723,0.799,112.16,231.716
1544,No income group available,,,1978,Income Group,14536.131,12.152,100.776,17.377,28.531,34.106,4.402,28.281,5.575,68.076,48.942,0.775,109.509,226.365
1545,No income group available,,,1979,Income Group,14965.902,12.511,100.732,17.586,28.247,33.778,4.306,28.197,5.531,68.274,47.08,0.752,108.178,223.522
1546,No income group available,,,1980,Income Group,15400.394,12.875,100.688,17.79,27.829,33.323,4.209,28.18,5.494,68.433,45.276,0.443,106.595,220.9
1547,No income group available,,,1981,Income Group,15837.998,13.241,100.647,17.993,27.545,32.818,4.115,28.183,5.273,69.142,43.576,0.25,101.898,210.702
1548,No income group available,,,1982,Income Group,16278.803,13.609,100.61,18.197,27.029,32.226,4.026,28.27,5.197,69.425,41.905,0.107,99.79,206.597
1549,No income group available,,,1983,Income Group,16722.668,13.98,100.577,18.403,26.673,31.736,3.945,28.301,5.063,69.9,40.331,0.011,96.803,200.03
1550,No income group available,,,1984,Income Group,17171.633,14.355,100.552,18.61,26.303,31.309,3.873,28.297,5.006,70.154,38.891,0.015,94.747,196.211
1551,No income group available,,,1985,Income Group,17626.216,14.735,100.535,18.815,25.937,30.918,3.807,28.274,4.981,70.322,37.538,0.017,93.372,193.557
1552,No income group available,,,1986,Income Group,18090.52,15.124,100.524,19.016,26.02,30.893,3.742,27.834,4.873,70.77,36.108,0.032,90.584,187.466
1553,No income group available,,,1987,Income Group,18564.332,15.52,100.517,19.211,25.62,30.524,3.678,27.698,4.904,70.79,34.765,0.046,89.959,186.771
1554,No income group available,,,1988,Income Group,19042.719,15.92,100.51,19.405,25.19,30.043,3.609,27.611,4.853,71.037,33.31,0.044,87.756,182.969
1555,No income group available,,,1989,Income Group,19523.571,16.322,100.501,19.6,24.62,29.476,3.536,27.562,4.856,71.127,31.849,0.038,86.771,181.7
1556,No income group available,,,1990,Income Group,20005.252,16.724,100.505,19.798,24.075,28.882,3.46,27.484,4.807,71.374,30.567,0.03,84.164,177.684
1557,No income group available,,,1991,Income Group,20487.114,17.127,100.526,19.999,23.509,28.248,3.38,27.406,4.739,71.677,29.452,0.011,82.271,173.925
1558,No income group available,,,1992,Income Group,20967.047,17.528,100.548,20.205,22.824,27.611,3.3,27.335,4.787,71.661,28.676,-0.01,82.094,174.216
1559,No income group available,,,1993,Income Group,21444.063,17.927,100.563,20.417,22.213,27.0,3.226,27.29,4.787,71.787,28.089,-0.017,81.286,172.823
1560,No income group available,,,1994,Income Group,21918.11,18.323,100.56,20.636,21.572,26.43,3.155,27.239,4.858,71.724,27.608,-0.018,81.436,173.88
1561,No income group available,,,1995,Income Group,22392.455,18.72,100.561,20.865,21.071,25.873,3.09,27.245,4.802,72.018,26.977,0.215,79.622,170.536
1562,No income group available,,,1996,Income Group,22868.593,19.118,100.577,21.103,20.54,25.41,3.029,27.172,4.87,71.99,26.196,0.277,79.237,171.208
1563,No income group available,,,1997,Income Group,23345.982,19.517,100.594,21.35,20.278,24.993,2.974,27.083,4.715,72.57,25.263,0.246,76.46,165.214
1564,No income group available,,,1998,Income Group,23824.053,19.917,100.599,21.604,19.805,24.597,2.922,26.992,4.792,72.547,24.143,0.232,76.098,166.311
1565,No income group available,,,1999,Income Group,24299.195,20.314,100.593,21.861,19.26,24.272,2.874,26.819,5.012,72.145,23.883,0.214,78.07,172.093
1566,No income group available,,,2000,Income Group,24772.363,20.71,100.566,22.122,18.909,23.902,2.828,26.782,4.993,72.368,22.26,0.203,76.452,170.862
1567,No income group available,,,2001,Income Group,25237.858,21.099,100.506,22.382,17.956,23.534,2.786,26.8,5.578,71.117,21.564,0.187,82.387,188.102
1568,No income group available,,,2002,Income Group,25702.531,21.487,100.446,22.647,18.172,23.209,2.745,26.752,5.037,72.559,20.991,0.183,75.011,171.133
1569,No income group available,,,2003,Income Group,26168.144,21.876,100.392,22.919,17.464,22.869,2.706,26.781,5.405,71.854,20.397,0.105,78.037,181.485
1570,No income group available,,,2004,Income Group,26627.508,22.261,100.331,23.193,17.34,22.579,2.669,26.72,5.239,72.424,19.755,-0.095,74.943,175.674
1571,No income group available,,,2005,Income Group,27083.865,22.642,100.271,23.468,17.122,22.333,2.633,26.548,5.211,72.692,19.129,-0.374,73.211,173.894
1572,No income group available,,,2006,Income Group,27532.12,23.017,100.197,23.741,16.748,22.057,2.598,26.439,5.309,72.657,18.444,-0.663,73.283,175.94
1573,No income group available,,,2007,Income Group,27970.699,23.383,100.106,24.013,16.486,21.748,2.567,26.423,5.262,72.973,17.967,-0.964,71.479,173.221
1574,No income group available,,,2008,Income Group,28395.223,23.738,99.995,24.281,15.827,21.439,2.536,26.382,5.612,72.367,17.663,-1.223,74.14,181.855
1575,No income group available,,,2009,Income Group,28805.407,24.081,99.877,24.547,15.492,21.123,2.506,26.342,5.631,72.514,17.521,-1.417,73.113,180.17
1576,No income group available,,,2010,Income Group,29209.286,24.419,99.778,24.817,15.229,20.809,2.477,26.284,5.58,72.824,17.541,-1.466,71.264,176.234
1577,No income group available,,,2011,Income Group,29607.605,24.752,99.693,25.09,14.814,20.472,2.449,26.314,5.658,72.854,17.592,-1.496,70.865,175.703
1578,No income group available,,,2012,Income Group,29999.337,25.079,99.604,25.371,14.461,20.152,2.423,26.294,5.691,72.978,17.732,-1.499,70.228,174.378
1579,No income group available,,,2013,Income Group,30384.451,25.401,99.52,25.661,14.093,19.811,2.394,26.27,5.718,73.141,17.968,-1.552,68.951,171.751
1580,No income group available,,,2014,Income Group,30755.819,25.712,99.438,25.955,13.519,19.492,2.368,26.303,5.973,72.81,18.322,-1.77,70.2,175.746
1581,No income group available,,,2015,Income Group,31106.935,26.005,99.348,26.251,13.189,19.186,2.344,26.309,5.997,72.965,18.649,-2.244,69.172,173.589
1582,No income group available,,,2016,Income Group,31333.054,26.194,99.231,26.545,12.316,18.882,2.32,26.323,6.566,72.037,18.832,-8.768,73.096,185.741
1583,No income group available,,,2017,Income Group,31168.697,26.057,99.095,26.85,11.761,18.485,2.297,26.33,6.724,71.93,19.115,-25.703,73.844,187.19
1584,No income group available,,,2018,Income Group,30444.406,25.451,98.944,27.195,10.968,17.819,2.275,26.365,6.851,71.968,19.115,-43.374,73.035,186.714
1585,No income group available,,,2019,Income Group,29604.195,24.749,98.772,27.562,9.886,16.887,2.254,26.371,7.001,72.153,18.891,-32.227,69.763,182.844
1586,No income group available,,,2020,Income Group,29134.878,24.357,98.602,27.889,8.67,16.218,2.234,26.382,7.548,71.11,18.865,-17.737,93.74,195.876
1587,No income group available,,,2021,Income Group,28854.418,24.122,98.431,28.17,7.796,15.882,2.215,26.404,8.086,70.584,18.878,-17.904,93.979,201.945
1589,AFRICA,,,1950,Region,227549.258,7.7,99.473,18.129,21.466,48.102,6.586,29.545,26.636,37.624,323.904,-0.124,500.908,654.736
1590,AFRICA,,,1951,Region,232483.995,7.867,99.439,18.116,21.793,48.163,6.592,29.549,26.37,37.931,319.432,-0.242,496.578,651.253
1591,AFRICA,,,1952,Region,237586.06,8.04,99.412,18.092,22.271,48.167,6.596,29.553,25.896,38.443,313.062,-0.424,489.666,645.11
1592,AFRICA,,,1953,Region,242837.448,8.218,99.396,18.052,22.718,48.185,6.607,29.556,25.467,38.915,306.924,-0.865,483.243,638.976
1593,AFRICA,,,1954,Region,248244.771,8.401,99.381,17.995,22.979,48.075,6.61,29.562,25.096,39.299,300.897,-0.819,478.505,635.464
1594,AFRICA,,,1955,Region,253847.728,8.59,99.362,17.927,23.356,47.992,6.617,29.568,24.636,39.801,295.159,-0.91,471.555,629.13
1595,AFRICA,,,1956,Region,259631.382,8.786,99.349,17.851,23.635,47.929,6.63,29.565,24.294,40.17,290.3,-1.059,466.502,624.79
1596,AFRICA,,,1957,Region,265515.232,8.985,99.338,17.767,23.433,47.858,6.641,29.562,24.425,40.013,290.974,-1.222,468.287,627.343
1597,AFRICA,,,1958,Region,271429.557,9.185,99.325,17.668,23.653,47.778,6.651,29.55,24.125,40.303,286.244,-1.84,464.603,624.353
1598,AFRICA,,,1959,Region,277648.187,9.396,99.316,17.559,24.421,47.668,6.664,29.537,23.247,41.282,276.041,-0.987,451.391,611.324
1599,AFRICA,,,1960,Region,284287.856,9.62,99.305,17.457,24.556,47.593,6.674,29.524,23.037,41.482,271.629,-0.76,449.22,610.204
1600,AFRICA,,,1961,Region,291177.557,9.853,99.293,17.364,24.889,47.584,6.689,29.511,22.695,41.869,267.19,-0.826,443.903,605.277
1601,AFRICA,,,1962,Region,298334.053,10.096,99.3,17.281,25.241,47.586,6.705,29.5,22.345,42.321,263.154,-0.778,437.009,598.456
1602,AFRICA,,,1963,Region,305755.225,10.347,99.318,17.205,25.521,47.498,6.711,29.5,21.977,42.777,258.819,-0.876,430.336,591.988
1603,AFRICA,,,1964,Region,313465.702,10.608,99.339,17.14,25.797,47.394,6.715,29.502,21.597,43.246,254.561,-0.668,423.584,585.37
1604,AFRICA,,,1965,Region,321446.986,10.878,99.364,17.081,25.853,47.267,6.713,29.5,21.414,43.44,251.556,-0.724,421.165,583.368
1605,AFRICA,,,1966,Region,329658.041,11.156,99.373,17.012,25.789,47.179,6.716,29.496,21.39,43.433,250.315,-0.499,421.19,584.196
1606,AFRICA,,,1967,Region,338159.594,11.443,99.361,16.928,25.907,47.063,6.716,29.505,21.156,43.646,246.105,-0.3,418.757,582.795
1607,AFRICA,,,1968,Region,346980.009,11.742,99.347,16.85,26.165,46.938,6.716,29.53,20.773,44.102,242.53,-0.298,412.396,575.888
1608,AFRICA,,,1969,Region,356070.247,12.049,99.334,16.783,26.279,46.851,6.713,29.525,20.572,44.316,239.815,-0.447,409.434,573.284
1609,AFRICA,,,1970,Region,365450.108,12.367,99.318,16.723,26.537,46.736,6.709,29.54,20.199,44.783,236.442,-0.395,402.389,565.852
1610,AFRICA,,,1971,Region,375085.855,12.693,99.325,16.667,26.921,46.697,6.712,29.536,19.776,45.322,232.344,-1.041,394.455,557.627
1611,AFRICA,,,1972,Region,384930.392,13.026,99.353,16.614,26.913,46.571,6.71,29.551,19.658,45.407,229.618,-1.016,393.995,557.442
1612,AFRICA,,,1973,Region,395212.021,13.374,99.379,16.571,27.3,46.388,6.703,29.585,19.088,46.154,224.411,-0.52,383.366,545.753
1613,AFRICA,,,1974,Region,406068.836,13.741,99.42,16.538,27.476,46.329,6.697,29.578,18.853,46.46,222.363,-0.084,378.724,540.927
1614,AFRICA,,,1975,Region,417556.63,14.13,99.466,16.505,27.784,46.283,6.692,29.579,18.499,46.903,217.795,0.599,373.02,534.947
1615,AFRICA,,,1976,Region,429572.939,14.537,99.498,16.47,28.185,46.13,6.68,29.598,17.945,47.64,210.83,0.172,363.556,524.743
1616,AFRICA,,,1977,Region,441701.411,14.947,99.526,16.443,28.45,46.013,6.671,29.62,17.563,48.164,206.195,-1.135,356.581,517.19
1617,AFRICA,,,1978,Region,454462.679,15.379,99.542,16.431,28.656,45.915,6.659,29.659,17.259,48.565,201.929,0.944,351.255,511.848
1618,AFRICA,,,1979,Region,467975.884,15.836,99.556,16.421,28.941,45.822,6.637,29.668,16.881,49.096,197.069,0.068,344.017,504.22
1619,AFRICA,,,1980,Region,481542.773,16.295,99.658,16.412,29.049,45.623,6.598,29.668,16.574,49.512,193.087,-0.918,338.564,498.363
1620,AFRICA,,,1981,Region,495655.336,16.773,99.698,16.398,29.124,45.377,6.556,29.682,16.253,49.914,189.189,0.473,332.986,492.59
1621,AFRICA,,,1982,Region,510540.229,17.277,99.597,16.381,29.211,45.167,6.513,29.688,15.956,50.282,184.868,0.366,328.084,488.035
1622,AFRICA,,,1983,Region,525335.031,17.777,99.451,16.368,28.578,45.0,6.468,29.688,16.422,49.55,190.29,-1.016,337.445,499.025
1623,AFRICA,,,1984,Region,540182.783,18.28,99.271,16.359,28.46,44.697,6.406,29.696,16.237,49.705,186.696,-0.32,335.817,498.409
1624,AFRICA,,,1985,Region,555652.63,18.803,99.065,16.352,28.469,44.392,6.338,29.684,15.923,50.086,182.654,-0.161,330.659,493.525
1625,AFRICA,,,1986,Region,571646.426,19.344,98.971,16.355,28.457,44.008,6.264,29.701,15.551,50.55,177.615,-0.028,324.544,487.668
1626,AFRICA,,,1987,Region,588079.706,19.9,99.005,16.368,28.372,43.577,6.195,29.71,15.205,50.895,170.724,-0.129,321.354,485.661
1627,AFRICA,,,1988,Region,604511.226,20.457,99.017,16.389,27.536,43.013,6.111,29.738,15.477,50.429,175.421,-0.666,326.791,492.11
1628,AFRICA,,,1989,Region,621167.635,21.02,99.034,16.421,27.895,42.495,6.019,29.72,14.6,51.679,165.675,-0.436,310.076,473.886
1629,AFRICA,,,1990,Region,638157.236,21.595,99.066,16.457,27.378,41.909,5.914,29.682,14.531,51.647,164.415,-0.882,310.67,475.88
1630,AFRICA,,,1991,Region,655040.493,22.166,99.093,16.493,26.92,41.498,5.832,29.633,14.578,51.485,165.866,-1.215,312.292,478.393
1631,AFRICA,,,1992,Region,671931.548,22.738,99.063,16.527,26.468,41.117,5.76,29.614,14.649,51.236,165.08,-1.288,315.928,484.144
1632,AFRICA,,,1993,Region,689139.958,23.32,98.985,16.558,26.331,40.698,5.674,29.565,14.367,51.549,160.609,-0.975,312.212,481.492
1633,AFRICA,,,1994,Region,706488.294,23.907,98.92,16.615,25.424,40.243,5.588,29.534,14.819,50.516,158.437,-1.076,328.596,506.343
1634,AFRICA,,,1995,Region,724331.67,24.511,98.854,16.687,26.045,39.956,5.508,29.493,13.911,52.116,155.695,-0.55,303.57,473.854
1635,AFRICA,,,1996,Region,742764.748,25.135,98.789,16.746,25.718,39.553,5.423,29.433,13.835,52.128,153.815,-0.971,304.107,475.844
1636,AFRICA,,,1997,Region,761224.444,25.76,98.787,16.82,25.405,39.076,5.34,29.414,13.671,52.307,151.031,-1.08,302.298,474.848
1637,AFRICA,,,1998,Region,779908.035,26.392,98.819,16.92,24.871,38.72,5.273,29.414,13.849,51.896,150.259,-0.726,308.833,484.304
1638,AFRICA,,,1999,Region,799099.34,27.041,98.838,17.029,25.284,38.583,5.222,29.363,13.299,52.775,143.342,-0.841,297.165,471.88
1639,AFRICA,,,2000,Region,818952.057,27.713,98.869,17.135,25.425,38.379,5.176,29.369,12.954,53.35,138.802,-0.819,289.661,463.565
1640,AFRICA,,,2001,Region,839463.871,28.407,98.906,17.238,25.47,38.243,5.138,29.36,12.773,53.62,134.001,-0.631,286.459,461.809
1641,AFRICA,,,2002,Region,860611.461,29.123,98.949,17.339,25.494,38.037,5.095,29.37,12.543,53.999,129.329,-0.6,281.719,457.314
1642,AFRICA,,,2003,Region,882349.262,29.859,99.002,17.439,25.572,37.861,5.057,29.379,12.289,54.422,124.385,-0.603,276.041,452.364
1643,AFRICA,,,2004,Region,904781.335,30.618,99.051,17.539,25.691,37.706,5.021,29.372,12.015,54.896,119.593,-0.477,269.774,446.089
1644,AFRICA,,,2005,Region,927898.1,31.4,99.095,17.633,25.94,37.644,4.998,29.359,11.704,55.467,114.661,-0.725,261.96,437.782
1645,AFRICA,,,2006,Region,951740.272,32.207,99.144,17.72,26.178,37.526,4.974,29.368,11.348,56.139,109.755,-0.688,252.688,427.397
1646,AFRICA,,,2007,Region,976461.444,33.043,99.201,17.8,26.364,37.402,4.952,29.377,11.038,56.73,105.189,-0.601,244.671,418.41
1647,AFRICA,,,2008,Region,1001981.281,33.907,99.253,17.873,26.572,37.314,4.934,29.36,10.742,57.308,101.008,-0.769,237.007,409.324
1648,AFRICA,,,2009,Region,1028200.282,34.794,99.296,17.939,26.674,37.054,4.893,29.331,10.38,58.016,96.727,-0.851,227.62,397.634
1649,AFRICA,,,2010,Region,1055233.397,35.709,99.339,17.998,26.773,36.862,4.859,29.267,10.089,58.608,93.195,-0.729,219.914,387.406
1650,AFRICA,,,2011,Region,1082675.8,36.638,99.388,18.047,26.812,36.588,4.815,29.196,9.776,59.251,89.586,-1.542,211.541,376.418
1651,AFRICA,,,2012,Region,1110797.234,37.589,99.434,18.09,26.723,36.226,4.771,29.163,9.503,59.811,86.27,-0.758,204.749,367.077
1652,AFRICA,,,2013,Region,1140180.58,38.583,99.475,18.137,26.577,35.843,4.723,29.13,9.266,60.292,83.427,-0.353,198.463,359.047
1653,AFRICA,,,2014,Region,1170299.023,39.603,99.52,18.189,26.415,35.46,4.673,29.094,9.045,60.746,80.866,-0.512,193.195,351.563
1654,AFRICA,,,2015,Region,1201107.938,40.645,99.583,18.245,26.204,35.066,4.631,29.109,8.862,61.129,78.398,-0.159,188.526,345.333
1655,AFRICA,,,2016,Region,1232111.603,41.694,99.62,18.298,25.847,34.487,4.56,29.104,8.64,61.588,76.104,-0.93,183.383,337.902
1656,AFRICA,,,2017,Region,1263333.733,42.751,99.637,18.351,25.642,34.104,4.515,29.093,8.462,61.986,73.905,-0.538,178.987,331.441
1657,AFRICA,,,2018,Region,1295265.049,43.831,99.668,18.415,25.427,33.733,4.47,29.072,8.306,62.343,71.789,-0.629,174.792,325.791
1658,AFRICA,,,2019,Region,1327701.163,44.929,99.692,18.488,25.186,33.348,4.419,29.037,8.162,62.688,69.877,-0.54,170.952,320.165
1659,AFRICA,,,2020,Region,1360677.231,46.045,99.713,18.568,24.554,32.924,4.361,29.01,8.37,62.234,67.727,-0.149,165.773,324.79
1660,AFRICA,,,2021,Region,1393676.444,47.162,99.726,18.649,23.908,32.543,4.305,28.982,8.635,61.661,66.062,-0.392,166.316,335.158
1661,Eastern Africa,,,1950,Subregion,65794.236,9.89,98.895,17.265,23.464,49.24,6.928,30.099,25.776,38.662,298.837,-0.508,488.576,648.398
1662,Eastern Africa,,,1951,Subregion,67328.314,10.121,98.793,17.223,23.763,49.229,6.928,30.096,25.466,38.927,295.745,-0.644,484.898,645.071
1663,Eastern Africa,,,1952,Subregion,68905.136,10.358,98.701,17.173,24.025,49.159,6.919,30.09,25.134,39.222,291.132,-0.872,480.952,642.084
1664,Eastern Africa,,,1953,Subregion,70518.765,10.6,98.617,17.113,24.449,49.106,6.912,30.077,24.657,39.699,285.507,-1.341,474.219,636.235
1665,Eastern Africa,,,1954,Subregion,72185.576,10.851,98.54,17.05,24.794,49.007,6.906,30.076,24.213,40.154,280.057,-1.225,467.867,630.595
1666,Eastern Africa,,,1955,Subregion,73922.833,11.112,98.468,16.984,25.184,48.952,6.909,30.079,23.768,40.621,274.8,-1.235,461.328,624.574
1667,Eastern Africa,,,1956,Subregion,75730.357,11.384,98.402,16.909,25.547,48.935,6.918,30.071,23.388,41.025,269.851,-1.227,455.705,619.566
1668,Eastern Africa,,,1957,Subregion,77545.138,11.657,98.338,16.835,24.279,48.971,6.934,30.072,24.692,39.579,283.566,-1.261,474.024,639.504
1669,Eastern Africa,,,1958,Subregion,79347.466,11.927,98.274,16.758,24.655,48.96,6.943,30.077,24.305,39.914,278.01,-1.764,469.957,636.239
1670,Eastern Africa,,,1959,Subregion,81302.208,12.221,98.216,16.667,26.778,48.974,6.962,30.07,22.196,42.272,254.527,-1.077,438.919,604.07
1671,Eastern Africa,,,1960,Subregion,83437.499,12.542,98.171,16.569,27.111,48.928,6.977,30.07,21.817,42.734,249.658,-1.01,432.625,597.832
1672,Eastern Africa,,,1961,Subregion,85688.641,12.881,98.153,16.48,27.543,48.962,7.002,30.061,21.419,43.225,245.007,-0.446,425.854,590.838
1673,Eastern Africa,,,1962,Subregion,88041.609,13.234,98.159,16.397,27.881,48.965,7.024,30.064,21.084,43.633,240.783,-0.832,420.266,585.214
1674,Eastern Africa,,,1963,Subregion,90468.848,13.599,98.159,16.318,28.032,48.925,7.04,30.058,20.893,43.843,237.831,-0.73,417.365,582.967
1675,Eastern Africa,,,1964,Subregion,93024.774,13.983,98.16,16.252,28.484,48.878,7.05,30.035,20.394,44.481,233.297,-0.108,408.161,573.143
1676,Eastern Africa,,,1965,Subregion,95691.205,14.384,98.16,16.185,28.507,48.901,7.065,30.017,20.394,44.432,231.817,-0.383,408.97,575.157
1677,Eastern Africa,,,1966,Subregion,98402.564,14.792,98.148,16.125,28.024,48.912,7.078,29.999,20.888,43.793,236.51,-0.288,417.298,584.961
1678,Eastern Africa,,,1967,Subregion,101213.717,15.214,98.134,16.071,28.794,48.914,7.088,29.979,20.12,44.708,227.758,-0.231,405.414,572.24
1679,Eastern Africa,,,1968,Subregion,104173.183,15.659,98.125,16.01,29.038,48.955,7.104,29.962,19.917,44.974,225.761,0.012,401.835,568.172
1680,Eastern Africa,,,1969,Subregion,107238.945,16.12,98.116,15.951,29.27,49.065,7.116,29.887,19.795,45.137,224.28,-0.332,399.714,565.748
1681,Eastern Africa,,,1970,Subregion,110388.762,16.594,98.086,15.889,29.449,49.064,7.127,29.884,19.615,45.375,222.38,-0.52,396.492,562.162
